Produto,Categoria do Produto,PreÃ§o,Frete,Data da Compra,Vendedor,Local da compra,AvaliaÃ§Ã£o da compra,Tipo de pagamento,Quantidade de parcelas,lat,lon
Bicicleta,esporte e lazer,389.13,22.11911719,06/08/2021,Bruno Rodrigues,SP,1,cartao_credito,1,-22.19,-48.79
Mochila,esporte e lazer,126.56,7.425951407,03/12/2020,Thiago Silva,SP,5,cartao_credito,4,-22.19,-48.79
Modelagem preditiva,livros,87.02,5.521968384,18/06/2020,Larissa Alves,ES,5,cartao_credito,8,-19.19,-40.34
ViolÃ£o,instrumentos musicais,583.66,35.55817783,24/06/2022,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
Panela de pressÃ£o,utilidades domesticas,103.92,3.117866433,05/09/2022,Mariana Ferreira,SP,5,cartao_credito,5,-22.19,-48.79
Assistente virtual,eletronicos,330.59,15.18736202,19/02/2023,JoÃ£o Souza,MG,4,boleto,1,-18.1,-44.38
Blocos de montar,brinquedos,52.73,3.494726017,29/03/2023,Rafael Costa,MG,5,boleto,1,-18.1,-44.38
Secadora de roupas,eletrodomesticos,1216.96,65.48647104,25/10/2021,Camila Ribeiro,RJ,5,boleto,1,-22.25,-42.66
Assistente virtual,eletronicos,299.07,16.4556823,17/05/2021,Thiago Silva,SP,5,cartao_credito,8,-22.19,-48.79
Jogo de tabuleiro,brinquedos,236.87,13.14371942,05/08/2021,Bruno Rodrigues,RJ,5,cartao_credito,5,-22.25,-42.66
Bola de basquete,esporte e lazer,61.84,0,24/06/2022,Mariana Ferreira,RJ,4,cartao_credito,8,-22.25,-42.66
Tablet ABXY,eletronicos,2191.81,117.5957038,29/06/2021,JoÃ£o Souza,SP,4,cartao_credito,1,-22.19,-48.79
SofÃ¡ retrÃ¡til,moveis,823.61,41.43919382,10/02/2020,JoÃ£o Souza,SP,5,cartao_credito,3,-22.19,-48.79
Celular ABXY,eletronicos,1733.71,93.71395715,13/08/2021,Mariana Ferreira,MG,5,cartao_credito,4,-18.1,-44.38
CiÃªncia de dados com python,livros,65.74,7.980495939,03/08/2021,Bruno Rodrigues,RJ,5,cartao_credito,10,-22.25,-42.66
Secadora de roupas,eletrodomesticos,1640.12,87.61458177,18/08/2021,Lucas Oliveira,SP,5,cartao_credito,3,-22.19,-48.79
Bola de basquete,esporte e lazer,68.81,4.195030017,07/02/2020,Bianca Santos,PE,5,cartao_credito,6,-8.38,-37.86
Carrinho controle remoto,brinquedos,111.73,6.238063183,16/08/2020,Isabella Pereira,MG,2,cartao_credito,3,-18.1,-44.38
Impressora,eletronicos,394.31,18.58026032,15/09/2020,Lucas Oliveira,MG,5,boleto,1,-18.1,-44.38
Corda de pular,esporte e lazer,10.35,0,15/04/2022,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
CÃ´moda,moveis,351.56,19.25061689,04/11/2021,Felipe Santos,RJ,5,cartao_credito,1,-22.25,-42.66
Carrinho controle remoto,brinquedos,99.18,2.865475693,12/03/2021,Mariana Ferreira,RS,5,cartao_credito,3,-30.17,-53.5
Bola de vÃ´lei,esporte e lazer,72.49,4.38613941,15/03/2023,Isabella Pereira,SP,3,cartao_credito,1,-22.19,-48.79
Bateria,instrumentos musicais,968.37,57.80472464,07/09/2021,Thiago Silva,RR,3,boleto,1,1.99,-61.33
Mesa de centro,moveis,167.06,6.479881483,02/09/2021,Lucas Oliveira,BA,1,cartao_credito,4,-13.29,-41.71
Dinossauro Rex,brinquedos,29.29,0,28/08/2021,Mariana Ferreira,SE,1,cartao_credito,4,-10.57,-37.45
TV Led UHD 4K,eletronicos,2389.68,127.5263968,24/01/2020,Pedro Gomes,MA,5,cartao_credito,5,-5.42,-45.44
Secadora de roupas,eletrodomesticos,1441.84,74.35808143,26/09/2021,Bianca Santos,PE,4,cartao_credito,6,-8.38,-37.86
Boneca bebÃª,brinquedos,62.68,4.225936608,25/09/2022,Thiago Silva,RJ,4,cartao_credito,8,-22.25,-42.66
Bicicleta,esporte e lazer,702.28,38.08130941,05/11/2022,JoÃ£o Souza,MG,3,cartao_credito,6,-18.1,-44.38
FogÃ£o,eletrodomesticos,1362.36,73.072676,17/07/2021,Rafael Costa,MG,1,cartao_credito,7,-18.1,-44.38
Iniciando em programaÃ§Ã£o,livros,88.47,4.999538159,06/01/2021,Thiago Silva,MG,5,cartao_credito,8,-18.1,-44.38
Cubo mÃ¡gico 8x8,brinquedos,10.9,0,15/06/2020,Lucas Oliveira,SP,1,boleto,1,-22.19,-48.79
Pandeiro,instrumentos musicais,105.06,3.178568004,20/04/2020,Bianca Santos,SP,5,cartao_credito,10,-22.19,-48.79
Impressora,eletronicos,320.49,23.30706372,26/12/2020,Felipe Santos,RS,5,cartao_credito,1,-30.17,-53.5
Poltrona,moveis,317.66,20.07825567,18/04/2020,Bruno Rodrigues,SP,1,cartao_credito,4,-22.19,-48.79
Poltrona,moveis,292.87,13.1788855,06/10/2020,Pedro Gomes,SP,5,cartao_credito,5,-22.19,-48.79
Mochila,esporte e lazer,145.79,8.289143894,05/07/2020,JoÃ£o Souza,RS,3,cartao_credito,6,-30.17,-53.5
Dashboards com Power BI,livros,49.69,10.44389412,02/01/2020,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
Carrinho controle remoto,brinquedos,96.3,2.712124357,14/05/2020,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
Mesa de centro,moveis,237.77,10.24497626,14/09/2022,Isabella Pereira,BA,5,cartao_credito,1,-13.29,-41.71
CiÃªncia de dados com python,livros,95.68,2.679111222,28/01/2023,Thiago Silva,SP,5,cartao_credito,2,-22.19,-48.79
Guitarra,instrumentos musicais,1092.56,58.45865905,05/02/2023,Felipe Santos,MG,5,boleto,1,-18.1,-44.38
Iniciando em programaÃ§Ã£o,livros,86.64,5.144423877,08/01/2022,Isabella Pereira,SC,5,cartao_credito,1,-27.45,-50.95
Pandeiro,instrumentos musicais,111.67,12.49171673,02/06/2021,Camila Ribeiro,SP,5,cartao_credito,6,-22.19,-48.79
Celular ABXY,eletronicos,1561.71,84.04477442,06/10/2022,Larissa Alves,MG,4,boleto,1,-18.1,-44.38
Corda de pular,esporte e lazer,16.38,1.155311631,21/03/2020,Larissa Alves,RJ,5,cartao_credito,10,-22.25,-42.66
Cama box,moveis,586.35,28.80581259,14/07/2022,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
Assistente virtual,eletronicos,153.98,8.725236756,28/08/2021,Juliana Costa,BA,4,boleto,1,-13.29,-41.71
Tablet ABXY,eletronicos,999.09,50.7829759,28/02/2022,Beatriz Moraes,PE,5,cartao_credito,6,-8.38,-37.86
Carrinho controle remoto,brinquedos,80.97,5.199824085,20/05/2020,Pedro Gomes,SP,4,cartao_credito,3,-22.19,-48.79
Poltrona,moveis,315.23,17.31131415,29/09/2021,Lucas Oliveira,PB,5,cartao_credito,3,-7.28,-36.72
Pandeiro,instrumentos musicais,108.31,6.055958472,20/12/2021,Juliana Costa,RJ,1,cartao_credito,3,-22.25,-42.66
Guarda roupas,moveis,646.73,35.37627471,07/11/2021,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
Cubo mÃ¡gico 8x8,brinquedos,21.37,0,24/01/2022,Pedro Gomes,DF,1,cartao_credito,4,-15.83,-47.86
Smart TV,eletronicos,1899.44,101.6705702,18/10/2021,Larissa Alves,RJ,5,cartao_credito,3,-22.25,-42.66
Headset,eletronicos,83.11,4.70848338,07/10/2021,Bianca Santos,RJ,4,cartao_credito,2,-22.25,-42.66
Iniciando em programaÃ§Ã£o,livros,72.08,4.126819967,24/10/2022,Mariana Ferreira,MG,4,cartao_credito,12,-18.1,-44.38
Celular Plus X42,eletronicos,3379.2,177.5166731,09/07/2020,Larissa Alves,SP,3,cartao_credito,1,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,1672.64,86.64748709,14/10/2022,Mariana Ferreira,SP,4,cartao_credito,3,-22.19,-48.79
Boneca bebÃª,brinquedos,78.89,4.483781076,05/08/2022,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
Xadrez de madeira,brinquedos,47,3.03371313,05/04/2020,Lucas Oliveira,BA,5,cartao_credito,6,-13.29,-41.71
Impressora,eletronicos,455.72,21.85015808,15/11/2021,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
Cama king,moveis,743.92,39.8946279,20/08/2022,Camila Ribeiro,SP,5,cartao_credito,8,-22.19,-48.79
Jogo de copos,utilidades domesticas,49.25,0,12/04/2020,Juliana Costa,ES,1,cartao_credito,1,-19.19,-40.34
Mochila,esporte e lazer,140.76,5.079485604,15/05/2022,Thiago Silva,SP,3,boleto,1,-22.19,-48.79
Jogo de panelas,utilidades domesticas,204.48,8.472383908,17/03/2022,Beatriz Moraes,SP,2,cartao_credito,2,-22.19,-48.79
Tablet ABXY,eletronicos,1972.96,102.6386236,15/11/2020,Larissa Alves,SP,5,cartao_credito,5,-22.19,-48.79
Modelagem preditiva,livros,93.37,6.370786952,28/03/2023,Felipe Santos,RJ,5,cartao_debito,1,-22.25,-42.66
Kit banquetas,moveis,394.76,28.81783351,24/03/2023,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
Fone de ouvido,eletronicos,120.97,4.02572764,24/03/2023,Camila Ribeiro,RS,4,cartao_credito,1,-30.17,-53.5
Dinossauro Rex,brinquedos,21.27,1.819575662,25/07/2022,Mariana Ferreira,SP,4,cartao_credito,5,-22.19,-48.79
Jogo de copos,utilidades domesticas,49.42,0,05/12/2020,Camila Ribeiro,BA,5,cartao_credito,4,-13.29,-41.71
Lavadora de roupas,eletrodomesticos,1875.64,100.1553132,20/08/2020,Rafael Costa,DF,5,cartao_credito,10,-15.83,-47.86
Mesa de jantar,moveis,390.79,18.39283091,17/07/2020,JoÃ£o Souza,MG,3,cartao_credito,5,-18.1,-44.38
Smartwatch,eletronicos,296.12,13.35193822,07/11/2020,Bianca Santos,SP,4,boleto,1,-22.19,-48.79
Bola de basquete,esporte e lazer,91.72,14.4647576,10/01/2021,Larissa Alves,SP,4,boleto,1,-22.19,-48.79
Bola de vÃ´lei,esporte e lazer,78.27,4.698746557,09/03/2021,Larissa Alves,SP,1,cartao_credito,1,-22.19,-48.79
CÃ´moda,moveis,334.8,15.41153185,17/11/2021,Larissa Alves,SP,4,boleto,1,-22.19,-48.79
CÃ´moda,moveis,372.35,20.35762185,12/03/2021,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
Dashboards com Power BI,livros,36.39,3.336773371,10/01/2021,Bianca Santos,MG,5,cartao_credito,3,-18.1,-44.38
Assistente virtual,eletronicos,197.96,10.82390037,20/06/2021,Juliana Costa,ES,4,cartao_credito,10,-19.19,-40.34
Poltrona,moveis,362.12,16.86623966,05/01/2022,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
Guitarra,instrumentos musicais,1259.35,64.64103793,22/01/2022,Thiago Silva,SP,4,cartao_credito,8,-22.19,-48.79
Micro-ondas,eletrodomesticos,696.66,37.62615369,02/09/2020,Camila Ribeiro,SP,5,cartao_credito,8,-22.19,-48.79
Dinossauro Rex,brinquedos,18.8,1.889458617,12/06/2021,Camila Ribeiro,MG,5,boleto,1,-18.1,-44.38
Cubo mÃ¡gico 8x8,brinquedos,12.92,0,17/04/2022,Rafael Costa,SP,4,cartao_credito,2,-22.19,-48.79
Smartwatch,eletronicos,223.96,9.509635304,07/01/2022,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
Cama king,moveis,502.28,24.32933801,06/05/2022,JoÃ£o Souza,MG,5,cartao_credito,5,-18.1,-44.38
Cama king,moveis,774.5,47.61940936,06/11/2022,Larissa Alves,PA,4,boleto,1,-3.79,-52.48
Kit banquetas,moveis,426.18,28.93473827,30/05/2021,Bianca Santos,SP,4,cartao_credito,1,-22.19,-48.79
CiÃªncia de dados com python,livros,58.61,4.06065401,01/05/2021,Beatriz Moraes,PR,4,cartao_credito,1,-24.89,-51.55
Assistente virtual,eletronicos,280.22,12.50531105,24/01/2022,Bruno Rodrigues,MG,4,cartao_credito,1,-18.1,-44.38
Guarda roupas,moveis,601.04,33.40268718,04/02/2022,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
Guitarra,instrumentos musicais,1244.51,66.95342566,03/07/2022,Pedro Gomes,SP,5,cupom,1,-22.19,-48.79
ViolÃ£o,instrumentos musicais,475.34,22.89486405,03/07/2020,Bianca Santos,MG,5,cartao_credito,1,-18.1,-44.38
Jogo de tabuleiro,brinquedos,318.57,17.24602002,14/11/2020,Lucas Oliveira,RS,1,cartao_credito,6,-30.17,-53.5
Guarda roupas,moveis,656.1,46.58137939,29/06/2022,Thiago Silva,RJ,5,cartao_credito,1,-22.25,-42.66
Pandeiro,instrumentos musicais,73.63,4.451680516,28/11/2022,Thiago Silva,RJ,2,cartao_credito,5,-22.25,-42.66
Guarda roupas,moveis,661.37,32.8004019,16/01/2020,Isabella Pereira,RJ,5,cartao_credito,1,-22.25,-42.66
ViolÃ£o,instrumentos musicais,264.18,14.59789477,08/09/2021,Felipe Santos,SP,5,cartao_credito,2,-22.19,-48.79
Celular Plus X42,eletronicos,2035.41,108.6625851,02/03/2022,Camila Ribeiro,SP,1,cartao_credito,5,-22.19,-48.79
Smartwatch,eletronicos,269.02,11.90894475,19/09/2022,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
Panela de pressÃ£o,utilidades domesticas,86.18,4.877602548,05/01/2021,Bianca Santos,SC,5,cartao_credito,4,-27.45,-50.95
Mochila,esporte e lazer,144.42,7.973056435,14/02/2021,Lucas Oliveira,MG,3,cartao_credito,5,-18.1,-44.38
Tablet ABXY,eletronicos,1237.26,66.16914963,05/03/2020,Juliana Costa,RJ,2,boleto,1,-22.25,-42.66
Copo tÃ©rmico,esporte e lazer,80.21,4.802045721,16/03/2021,Isabella Pereira,RJ,5,cartao_credito,3,-22.25,-42.66
Cubo mÃ¡gico 8x8,brinquedos,17.53,7.175355149,26/02/2020,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
Bateria,instrumentos musicais,1336.02,68.72348478,02/12/2021,Bruno Rodrigues,SP,5,cartao_credito,4,-22.19,-48.79
Dinossauro Rex,brinquedos,29.06,1.836134388,25/03/2023,Mariana Ferreira,PR,2,cartao_credito,10,-24.89,-51.55
Cama king,moveis,1214.6,66.07291134,21/10/2021,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
Copo tÃ©rmico,esporte e lazer,48.25,3.256179495,12/02/2021,Rafael Costa,SP,1,cartao_credito,1,-22.19,-48.79
Mesa de jantar,moveis,337.37,15.54837662,09/09/2022,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
Faqueiro,utilidades domesticas,49.23,0,07/03/2021,Isabella Pereira,SP,5,cartao_credito,10,-22.19,-48.79
Boneca bebÃª,brinquedos,57.13,0,12/05/2022,Juliana Costa,RJ,5,boleto,1,-22.25,-42.66
Assistente virtual,eletronicos,281.86,12.59263612,05/07/2020,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
Cama box,moveis,752.99,37.67889127,07/10/2022,Beatriz Moraes,RJ,5,boleto,1,-22.25,-42.66
Blocos de montar,brinquedos,33.28,2.055185789,01/10/2021,Beatriz Moraes,RJ,5,cartao_credito,1,-22.25,-42.66
TV Led UHD 4K,eletronicos,3361.16,176.5560973,23/08/2021,Bruno Rodrigues,RJ,2,cartao_credito,1,-22.25,-42.66
Bateria,instrumentos musicais,1460.79,75.36711192,21/03/2023,Thiago Silva,RJ,3,cartao_debito,1,-22.25,-42.66
Corda de pular,esporte e lazer,15.28,1.500626182,01/08/2022,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
Geladeira,eletrodomesticos,3362.22,176.6125392,15/01/2022,Larissa Alves,AL,2,cartao_credito,3,-9.62,-36.82
Cadeira de escritÃ³rio,moveis,444.18,21.23568779,20/06/2020,Mariana Ferreira,DF,5,cartao_credito,8,-15.83,-47.86
Faqueiro,utilidades domesticas,45.62,0,18/04/2022,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
Geladeira,eletrodomesticos,2200.53,114.7560415,28/02/2020,Larissa Alves,RJ,5,cartao_credito,3,-22.25,-42.66
Bola de vÃ´lei,esporte e lazer,69.42,4.222671146,22/11/2022,Bruno Rodrigues,RJ,5,cartao_credito,1,-22.25,-42.66
Celular Plus X42,eletronicos,3286.86,172.5998459,29/04/2022,Pedro Gomes,SP,4,cartao_credito,2,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1084.9,55.35210025,18/07/2021,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
Cama box,moveis,677.21,36.34252109,23/03/2023,Juliana Costa,MT,5,cartao_credito,2,-12.64,-55.42
Smart TV,eletronicos,2021.27,105.2109858,01/09/2020,Lucas Oliveira,PR,5,boleto,1,-24.89,-51.55
Tablet ABXY,eletronicos,930.9,50.09388947,12/10/2020,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
Xadrez de madeira,brinquedos,43.79,2.614811671,25/07/2021,Thiago Silva,MG,4,cartao_credito,3,-18.1,-44.38
TV Led UHD 4K,eletronicos,3672.57,195.8420807,29/10/2021,Pedro Gomes,PE,4,boleto,1,-8.38,-37.86
Carrinho controle remoto,brinquedos,106.64,6.209363709,29/03/2020,Lucas Oliveira,RS,5,cartao_credito,2,-30.17,-53.5
SofÃ¡ retrÃ¡til,moveis,838.23,45.32023792,11/12/2022,Mariana Ferreira,MG,2,cartao_credito,2,-18.1,-44.38
Celular Plus X42,eletronicos,1896.74,108.7977085,22/01/2023,Mariana Ferreira,GO,5,cartao_credito,4,-15.98,-49.86
Cama box,moveis,504.25,27.38090004,17/08/2022,Isabella Pereira,CE,5,cartao_credito,3,-5.2,-39.53
SofÃ¡ retrÃ¡til,moveis,929.29,47.06633589,02/02/2020,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
CiÃªncia de dados com python,livros,62.53,3.612660293,03/01/2021,Thiago Silva,PR,4,cartao_credito,1,-24.89,-51.55
Smartwatch,eletronicos,197.58,10.80366651,15/06/2021,Beatriz Moraes,TO,5,cartao_credito,4,-9.46,-48.26
FogÃ£o,eletrodomesticos,775.89,41.59693422,22/01/2022,Isabella Pereira,MG,5,cupom,1,-18.1,-44.38
Poltrona,moveis,388.36,21.61884949,24/04/2022,Mariana Ferreira,PR,3,boleto,1,-24.89,-51.55
Geladeira,eletrodomesticos,2734.7,145.8976738,21/09/2020,Mariana Ferreira,MG,4,cartao_credito,5,-18.1,-44.38
Mesa de jantar,moveis,219.52,9.273218662,30/05/2020,Isabella Pereira,SP,1,cartao_credito,6,-22.19,-48.79
Pandeiro,instrumentos musicais,80.41,1.866029661,25/04/2022,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
CÃ´moda,moveis,359.97,16.75175863,03/02/2020,Lucas Oliveira,CE,4,cartao_credito,4,-5.2,-39.53
Mesa de jantar,moveis,432.23,23.30372399,25/09/2022,Larissa Alves,RJ,5,cartao_credito,1,-22.25,-42.66
Guarda roupas,moveis,659.24,35.62881173,24/09/2022,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
Faqueiro,utilidades domesticas,70.43,1.334624685,07/03/2020,Beatriz Moraes,GO,5,cartao_credito,1,-15.98,-49.86
Fone de ouvido,eletronicos,180.99,10.16827753,19/02/2022,Pedro Gomes,SP,4,cupom,1,-22.19,-48.79
Celular Plus X42,eletronicos,3103.24,165.7644592,12/09/2020,Lucas Oliveira,PR,5,boleto,1,-24.89,-51.55
Micro-ondas,eletrodomesticos,445.64,24.25525432,21/07/2020,Bruno Rodrigues,SP,5,cartao_credito,5,-22.19,-48.79
Celular ABXY,eletronicos,1606.47,85.8228205,08/03/2021,Beatriz Moraes,SP,4,cartao_credito,1,-22.19,-48.79
Mochila,esporte e lazer,122.15,4.08855909,16/01/2023,Beatriz Moraes,MG,5,cartao_credito,1,-18.1,-44.38
SofÃ¡ retrÃ¡til,moveis,910.89,46.08659124,05/06/2022,Juliana Costa,SP,5,cartao_credito,3,-22.19,-48.79
CiÃªncia de dados com python,livros,83.87,2.050264252,21/03/2023,Rafael Costa,SC,1,cartao_credito,10,-27.45,-50.95
Bola de vÃ´lei,esporte e lazer,53.06,0,16/03/2021,Camila Ribeiro,SP,3,cartao_credito,1,-22.19,-48.79
FogÃ£o,eletrodomesticos,1178.42,60.3317589,10/04/2021,Lucas Oliveira,SP,5,cartao_credito,6,-22.19,-48.79
Xadrez de madeira,brinquedos,26.38,1.935760163,26/05/2020,Isabella Pereira,PR,5,cartao_credito,1,-24.89,-51.55
Celular Plus X42,eletronicos,2917.16,155.8610985,15/04/2020,Thiago Silva,PR,5,boleto,1,-24.89,-51.55
Blocos de montar,brinquedos,54.72,0,12/02/2023,Mariana Ferreira,MG,5,boleto,1,-18.1,-44.38
Mesa de jantar,moveis,329.03,15.10429671,26/07/2020,Thiago Silva,MG,1,cartao_credito,10,-18.1,-44.38
Pandeiro,instrumentos musicais,107.81,3.32499723,20/07/2020,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
Copo tÃ©rmico,esporte e lazer,46.82,5.656840469,16/08/2021,Pedro Gomes,RJ,5,cartao_credito,3,-22.25,-42.66
Tablet ABXY,eletronicos,1414.4,75.60132173,05/11/2021,Bruno Rodrigues,SP,3,cartao_credito,1,-22.19,-48.79
Faqueiro,utilidades domesticas,68.46,3.934065857,02/03/2020,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1430.62,77.06462629,06/05/2020,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
Smart TV,eletronicos,1747.5,96.21293414,23/07/2021,Bruno Rodrigues,SP,5,cartao_credito,5,-22.19,-48.79
Iniciando em programaÃ§Ã£o,livros,70.34,4.028519298,28/01/2021,Mariana Ferreira,PI,1,cartao_debito,1,-6.6,-42.28
Cama box,moveis,531.32,29.69030692,24/12/2021,Pedro Gomes,MG,5,cupom,1,-18.1,-44.38
Mochila,esporte e lazer,134.25,7.679513147,07/01/2020,Isabella Pereira,RJ,5,cartao_credito,7,-22.25,-42.66
Bola de basquete,esporte e lazer,44.27,3.245659493,19/08/2020,Bruno Rodrigues,SP,3,cupom,1,-22.19,-48.79
Faqueiro,utilidades domesticas,75.54,1.606716812,03/12/2022,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
Carrinho controle remoto,brinquedos,111.2,6.204191374,18/04/2020,Juliana Costa,RN,4,boleto,1,-5.81,-36.59
Xadrez de madeira,brinquedos,28.5,1.800665169,13/05/2020,Lucas Oliveira,SP,5,cartao_credito,4,-22.19,-48.79
Bola de vÃ´lei,esporte e lazer,72.66,4.152052318,25/02/2021,Pedro Gomes,MG,4,cartao_credito,3,-18.1,-44.38
FogÃ£o,eletrodomesticos,950.66,50.90291094,15/07/2022,Isabella Pereira,MA,4,cartao_credito,6,-5.42,-45.44
Headset,eletronicos,51.99,0,17/06/2020,Juliana Costa,SC,1,cartao_credito,4,-27.45,-50.95
Dinossauro Rex,brinquedos,20.19,0,28/11/2022,Camila Ribeiro,SP,5,cartao_credito,3,-22.19,-48.79
Blocos de montar,brinquedos,41.53,0,12/09/2021,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
Lava louÃ§as,eletrodomesticos,2083.12,114.0836895,05/03/2021,JoÃ£o Souza,RJ,5,cartao_credito,3,-22.25,-42.66
Poltrona,moveis,312.06,17.14736072,16/12/2022,Isabella Pereira,MG,5,boleto,1,-18.1,-44.38
Modelagem preditiva,livros,100.64,2.943216301,08/01/2020,JoÃ£o Souza,SP,4,boleto,1,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,2099.47,112.321566,03/08/2020,Bruno Rodrigues,RJ,1,boleto,1,-22.25,-42.66
Mesa de jantar,moveis,319.25,14.58354113,02/07/2021,Thiago Silva,BA,4,cartao_credito,6,-13.29,-41.71
Jogo de tabuleiro,brinquedos,286.01,15.51229798,22/05/2022,Lucas Oliveira,CE,5,boleto,1,-5.2,-39.53
Jogo de copos,utilidades domesticas,46.73,2.77700873,15/01/2020,Beatriz Moraes,MG,5,cartao_credito,6,-18.1,-44.38
Panela de pressÃ£o,utilidades domesticas,75.34,1.596067413,10/09/2020,JoÃ£o Souza,DF,1,boleto,1,-15.83,-47.86
Cama king,moveis,1050.85,56.48570564,24/12/2021,Bruno Rodrigues,MG,5,boleto,1,-18.1,-44.38
Mesa de jantar,moveis,409.8,22.10374306,25/02/2022,Pedro Gomes,ES,4,boleto,1,-19.19,-40.34
Dashboards com Power BI,livros,56.41,3.292439608,19/01/2021,Bruno Rodrigues,RS,5,cartao_credito,7,-30.17,-53.5
Micro-ondas,eletrodomesticos,793.84,42.55271772,31/03/2022,Camila Ribeiro,PE,1,cupom,1,-8.38,-37.86
Cubo mÃ¡gico 8x8,brinquedos,16.64,7.127965327,06/02/2020,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
Cubo mÃ¡gico 8x8,brinquedos,14.94,1.321775044,24/04/2022,Isabella Pereira,SP,4,cartao_credito,5,-22.19,-48.79
Guarda roupas,moveis,668.53,33.18165036,26/10/2021,Juliana Costa,SP,5,cartao_credito,3,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,1614.56,86.50156728,24/08/2022,JoÃ£o Souza,RJ,2,cartao_credito,4,-22.25,-42.66
Blocos de montar,brinquedos,48.98,8.987652014,17/10/2021,Larissa Alves,RJ,5,cartao_credito,1,-22.25,-42.66
Secadora de roupas,eletrodomesticos,1165.39,59.6379506,04/11/2021,Bruno Rodrigues,RS,1,cartao_credito,3,-30.17,-53.5
CiÃªncia de dados com python,livros,81.49,4.865362335,24/03/2020,Larissa Alves,RJ,1,cartao_credito,10,-22.25,-42.66
Guitarra,instrumentos musicais,1234.38,66.0101474,27/10/2021,Thiago Silva,SC,3,cartao_credito,10,-27.45,-50.95
Guarda roupas,moveis,677.81,36.6224479,03/03/2023,Pedro Gomes,MG,5,boleto,1,-18.1,-44.38
Impressora,eletronicos,481.61,26.33129577,27/01/2021,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
TV Led UHD 4K,eletronicos,3102.37,165.4749952,30/12/2021,Larissa Alves,ES,3,cupom,1,-19.19,-40.34
Kit banquetas,moveis,390.54,18.37951916,29/04/2020,Thiago Silva,RJ,1,boleto,1,-22.25,-42.66
Blocos de montar,brinquedos,55.19,4.591495818,19/05/2020,Juliana Costa,RJ,1,cartao_credito,2,-22.25,-42.66
Lava louÃ§as,eletrodomesticos,2073.97,110.9637677,23/01/2022,Mariana Ferreira,DF,4,cartao_credito,6,-15.83,-47.86
Cama king,moveis,944.93,47.89911884,06/02/2023,Bianca Santos,BA,1,cartao_credito,2,-13.29,-41.71
Guarda roupas,moveis,678.23,45.69465064,10/11/2020,Pedro Gomes,SP,4,cartao_credito,5,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1794.93,93.15906169,24/02/2021,Felipe Santos,SP,2,cartao_credito,1,-22.19,-48.79
Bicicleta,esporte e lazer,701.1,34.91590487,02/03/2021,Thiago Silva,MS,5,cartao_credito,10,-20.51,-54.54
